"srtm","clc","temp","ndvi","savi","x","y"
237.577022256332,1,13.8457325777276,0.424596540682475,0.302251302314893,746972.570261658,715324.876471978
213.271356383063,1,18.9332641628207,0.538833290021439,0.353405994387483,751788.303328786,714566.737719547
237.591911371944,1,13.918498255015,0.398647139187114,0.280705708670946,747641.677129815,715328.685880002
224.172781970598,1,24.1550597194155,0.456452434901919,0.286987423372347,747059.977324124,713598.366719779
225,4,10.323017319187,0.263420782383662,0.127726099225064,748242.581565484,717290.686054748
233.66764353183,1,16.4186909410438,0.44020682916056,0.310209000608465,749027.533483453,714375.211787965
150.85565903547,4,14.148875797857,0.464405656311701,0.261068829484628,753290.175422424,719185.963229906
218.809010260281,2,14.1199314815089,0.62861320401436,0.386864062480224,752631.676550588,715315.874324065
184.827189755223,1,15.4181912173835,0.380516292062036,0.249752137236673,755142.208799185,718554.354535487
268.085236423268,2,9.08675363039091,0.462767296609378,0.291332736982871,750947.469619504,720187.691308852
219.096087174918,1,23.1302608972077,0.522128914328467,0.32563172204123,755773.162683508,714776.534296345
190.034885368106,1,15.8945976151551,0.564003302219808,0.303856120651729,752915.568932843,713953.09780113
240.3336343161,1,14.9862962918604,0.594270327180547,0.389236234140179,748362.159375677,720630.217166465
211.805570312897,1,20.25421649533,0.403052048891011,0.234796532512271,755529.165161158,716501.688718941
237.394974018556,1,14.1589852400602,0.39522698338868,0.242254740340886,747115.171745397,715508.435506519
277.813350413614,2,11.647374643778,0.566912687872954,0.351193186207258,746398.864706742,718920.967936214
158.997854758183,1,14.9335336222802,0.488283841613321,0.293744697783183,754437.191948088,718189.696877521
225,4,8.95623947145813,0.213404713981112,0.0899908170488285,748147.929565637,717537.639209326
201.079484919074,2,13.8220110853729,0.485882575940363,0.322971733411981,750845.62276176,715314.362505671
276.785158301856,2,13.1563948232766,0.518256417545566,0.310824209161147,747131.940595886,720380.010643896
209.131073680101,1,14.0336662974618,0.558607779105712,0.343610580196415,755233.665582737,721062.678612765
266.743522254394,2,11.7070626132162,0.566656389808524,0.329657389595204,747609.823827139,720546.389079612
239.53400111868,4,10.4316684274125,0.516442867088168,0.328437264789411,747643.296859638,717252.168530818
223.83572596754,1,21.7963476159943,0.466970186802121,0.242320997614096,752404.720180923,712917.915093746
193.779936821118,1,17.3007624623342,0.518933152062418,0.353066877571415,749486.091231849,715093.099076968
239.796847037135,1,22.270377224871,0.532173856126868,0.341968867230185,751505.33247501,713372.556578662
245.998321463773,1,14.7011910641874,0.497495816597275,0.326815304855144,746209.971977282,716807.855561595
208.10182908628,1,22.5985529678481,0.448891708541462,0.26706331075122,754773.584117248,715236.293979209
152.466290593493,1,15.7615889837894,0.52288667131152,0.351929191078618,754276.45885741,719892.727871533
249.414780493738,2,11.8424980246097,0.643916102308819,0.433898838242887,749085.159029682,719225.125091519
202.644934393794,1,18.7895658960765,0.486613480650461,0.321359313738123,750074.860816487,713710.289639156
147.126805397259,4,13.7025396736658,0.604088831346708,0.407642670920417,754513.601558303,719749.090577807
203.401913945713,1,12.7133327426649,0.548257339632547,0.372807886778934,751925.120653574,720166.064489927
164.141543670576,1,17.3304819639334,0.441110892367349,0.295241476936909,751036.688181775,716683.372553434
254.247762483998,2,12.6786967608472,0.602130401424942,0.396780379167689,748052.247050967,720360.123360898
214.155855668557,1,13.4624564485156,0.503630999242859,0.303999207996109,752536.493353747,720224.732429605
191.547700914315,2,12.2302554412114,0.511840290438276,0.284911707104435,752664.733091473,719068.964248743
278.388978450894,2,10.291081653224,0.489926528461973,0.277172240691607,750043.507813645,719298.665593859
216.479521137721,1,14.9411779589524,0.531822282961076,0.344120731425573,752829.894070128,720658.912896957
231.720301583761,NA,21.2109593340904,0.62698254575799,0.366516506027621,755868.524210997,713326.539163809
229.241306279886,4,11.2380799938473,0.3077899852525,0.13493788151379,748178.069997252,719455.837883573
265.967367031776,1,11.6176321207193,0.603712782276699,0.391564665226095,747511.931766203,719472.54045039
164.046683625417,4,10.1662453351099,0.452619017808757,0.264052899964077,751951.093241671,718978.644493219
211.917631749722,2,14.335724828616,0.514390217186326,0.297583343576787,750300.527446534,714097.023111802
151.199486795813,1,15.6661080436774,0.522545206783475,0.348754159896762,753309.798124801,717428.876884352
244.910172331043,1,17.3166613733101,0.498721640912236,0.316485541679744,749616.969688331,721238.671295267
252.79163553724,1,15.4631595590737,0.502288381859889,0.330003267847613,746555.920699834,717666.283242997
162.96702694854,1,16.0147979532877,0.408588798218249,0.27733422657473,751674.085047814,717747.077729326
270.601810466206,2,12.5031346280798,0.575109729255229,0.368491721249859,749601.63033855,719431.505796682
170.629452207132,1,10.1896305480339,0.588888633340291,0.396169490037112,751576.355994023,719287.376013171
214.355357372302,1,13.4363441497421,0.450924055317781,0.301903236606779,751916.272225344,720253.460831415
258.214078057847,1,9.95557370437532,0.394947001402102,0.29126359152763,747272.498771268,718217.966289666
275.51856340198,2,11.7139735870078,0.592120654469161,0.37936407726156,746464.876211098,718964.836042669
234.667434276147,1,19.3387911878921,0.498507122307542,0.341694929569656,747933.843029543,714807.767906856
210.754732023762,1,17.609532585681,0.561275283735213,0.377453855082365,746953.400781526,714419.855518859
216.314204920904,1,18.7341904502139,0.474662223548746,0.33216300718565,747647.035591873,714119.54285286
214.195699129916,1,22.2679146744421,0.524023814647893,0.32537795555845,755907.126510354,716034.153705087
188.974735450793,4,17.8467919307862,0.574941236111161,0.33430078160067,753522.272425165,715547.844288941
224.065238270504,1,22.7889413656857,0.447194523625278,0.247909834212487,747922.648585929,712856.363466229
275.133229110934,NA,13.7810548070036,0.517426684321059,0.328229738473964,746406.087278941,719338.602643382
220.397664661823,1,21.8907603227779,0.45861393011857,0.239285066416568,748077.106553503,713017.411415871
180.928503833269,1,18.4842305006854,0.505392083548672,0.294641074156556,751469.115183734,715420.017404329
234.057578164763,1,15.5964278363209,0.591856675369689,0.402651170738869,745663.723820018,715465.960035842
201.021320143264,2,9.98001226297681,0.602913965817801,0.415021117567265,751027.975655816,718613.383917581
NA,NA,23.2498559545601,0.585612592465808,0.346732638502223,755447.493639189,712642.375497963
237.281285869691,1,14.4063817462452,0.472673308877764,0.313885549072614,746672.795439482,716246.171605583
211.032798534933,1,20.4320478552957,0.477104156928436,0.287709088695663,754866.259457188,715663.693240132
203.9635922164,1,17.6274199158681,0.509342906392314,0.304746553358319,755551.830267949,717380.120287012
198.327331551732,1,20.9563652565384,0.529589081038819,0.33653279414529,752499.940103072,714410.271748673
213.967681354154,1,15.8938147836823,0.541757531343326,0.359101855393356,752583.165563337,720878.831173029
261.345362002805,1,16.0154786430088,0.466668991378024,0.315984711449629,746975.325905281,717572.87500694
213.685649240612,1,12.9448786043916,0.402350193487239,0.26406092635267,755181.592615774,718095.224613842
262.030526510199,2,9.28561165245882,0.522354386637472,0.313529753409771,750403.603721246,718994.053940918
165.462977896897,4,10.7440153284505,0.465986842623159,0.293316940483069,751738.120208954,719179.758600514
187.830224970506,1,14.1342384317092,0.542662835058606,0.349152230611069,754452.14677058,717212.13092662
186.238208397426,1,15.4057853954772,0.470718492213598,0.325583134628448,749545.044435247,714811.963339742
212.583849886922,2,10.5697471314064,0.434591563046499,0.30864894212793,750958.471052992,714914.863706972
222.478729071214,1,13.2780457771401,0.480361132124781,0.298513117619019,756546.86157035,718682.888078909
258.817212632334,1,14.6435333402238,0.479718723081473,0.304961277875884,747054.647294906,717854.871888157
241.682189516224,1,13.2088717423811,0.603554739977709,0.395567913067662,749044.474402658,717947.260522019
167.993668044495,1,16.2611224501232,0.486349412081578,0.323818915332435,750928.034532891,717084.866233688
239.572548068602,1,20.1140631614505,0.597869474360632,0.340909381248144,751405.681766778,713453.770614114
227.283056199354,1,14.5899312081057,0.486994807876129,0.317713655706656,748470.7571329,717286.905970644
156.998485424378,1,14.7412903495284,0.515362738157337,0.356290365519211,753479.203122716,719854.718480032
216.757279990175,1,22.3698089819564,0.582356228735905,0.337752198485073,755732.027822827,713769.58122864
254.675340783216,2,10.8498083303012,0.527228404546398,0.310139676538862,751363.347271226,720480.910185125
259.851387276457,1,15.7230686290051,0.541135677234615,0.359096446432222,749671.327389976,720904.812892895
170.626603044981,1,11.2466358562752,0.537837392438671,0.368744288693408,751519.209276627,719253.723936599
238.721479057552,2,14.8053292609041,0.551156746962471,0.342850169708985,751367.508046451,714498.671041872
NA,NA,17.6328702910761,0.517981381391145,0.330868536591227,748824.505084191,721174.747674983
267.555066627324,2,11.7695731284608,0.486565578446072,0.296535674369262,747042.796708409,718256.153268214
194.309827377263,2,18.522230462192,0.623463127817896,0.348475381933809,753935.12880283,713701.21815547
169.179098107714,4,9.84945736095127,0.52685481132884,0.326387980106161,751854.725384837,719887.121273499
219.713550611065,1,22.5311525346708,0.482018435597407,0.303058946361948,747306.128197695,713011.401500773
150.307719678833,1,15.6377164789562,0.47538695916607,0.319330850612639,756271.326125244,720824.838333722
153.889584952774,1,12.0222903741212,0.595680381790526,0.416776602348453,753243.151317845,720039.552031901
225,4,8.6090952105721,0.231828821803489,0.0990440066999976,748629.034404844,718496.949741241
276.518521197827,2,10.3502580825987,0.508443848932168,0.294182327539283,750879.035032502,720618.724830892
271.106461091797,2,13.0349182930676,0.541857363674525,0.334865887575559,746342.373006517,718713.568025153
166.163771980536,1,16.0611960037036,0.424151220706207,0.276882101098545,754545.184778267,718033.936129134
229.473749667268,1,23.3319187461048,0.516861015609825,0.325171889989106,746574.003326389,713121.406568956
232.754919244513,1,18.4022413088108,0.392341043350794,0.285639441679784,748310.383186467,714395.315309983
217.915112215552,1,23.2557501802798,0.478999500567779,0.299696016526111,751784.512340162,712751.823480051
192.465728283373,2,15.6274697219151,0.572685725765899,0.304060808043084,753308.454194063,715575.993593108
232.278063214568,1,23.1806664583339,0.435297076668877,0.21394188323483,753204.373325143,712924.583353695
230.943169282624,1,18.2437858594702,0.478841999293661,0.341731251026553,747706.229133144,714486.737322655
222.788261566231,1,17.893481032028,0.606022090943818,0.401838981222438,752399.661639557,715828.833857175
189.56164360878,1,13.7119880793513,0.466901365080868,0.305921229400304,755270.972599083,718413.382695016
228.449472183543,1,11.1987550841789,0.438859394619001,0.262941777936876,748671.414846951,717083.204951208
196.506800810076,1,18.62755980516,0.589091346345915,0.340258129172722,753597.443029912,715674.482242163
245.788252558768,2,11.7973799988012,0.659671522946432,0.438453622218298,748372.496887437,720301.59602597
189.672350244684,2,11.2130938827053,0.501159617346467,0.278391684685774,755977.335901126,719559.559566002
226.655884621171,4,8.04605161249807,0.29577457338098,0.16434187468596,748531.884966908,717729.787310135
225,4,8.94447800436614,0.202392192217391,0.0823977846481711,748121.61749198,717585.230202448
178.808057367652,1,13.9727646888586,0.463953418998241,0.291953615906595,755483.724981887,718720.433924343
247.226405892406,1,15.6693922809193,0.445521092607486,0.296662480045134,746446.303605054,715821.993550282
228.448174605082,1,13.2668872504746,0.486267459301198,0.307861308244733,756440.82889764,718612.297681268
224.654779958266,1,22.1904225528736,0.43249121726557,0.223379263912666,747813.692110261,712909.950369295
215.104931049904,2,16.4878656857598,0.6401085817058,0.409273645784026,751047.904681865,714472.414141443
173.840913039588,1,17.5085029821134,0.577146680031171,0.381845426521148,751556.415979656,715906.29417732
197.954104730917,1,17.3722167388529,0.423523617137141,0.298711935305121,749651.22731181,713993.33414897
197.991454725911,1,15.7112376287923,0.532707634505029,0.348048616555435,753214.287213128,716218.646490347
244.339037305946,1,14.0858185167299,0.447043591690312,0.298227706818797,746702.460650924,715961.994635608
234.311715800098,1,19.0516438444255,0.444193711210257,0.317388794882488,747656.039482594,714609.314424839
231.970714228728,1,16.5186524796871,0.579707419183607,0.393642557404611,745592.531431116,715698.028282221
183.642881207288,1,14.2259985514279,0.471283078077891,0.314143518753,755076.189140746,718304.706835072
150.288580806272,1,10.5456976456031,0.544729408528538,0.34456968103634,753128.636714195,719817.755870219
275.342272760826,2,10.6050007019935,0.561791536018759,0.350750684608377,749912.661483824,719271.878746595
166.14259414722,1,15.3264285362594,0.463254337120503,0.272974696862044,754061.837196309,719308.625525754
163.269625665444,1,16.3782514001569,0.522041830951327,0.350567423783909,751649.954217983,717573.098387342
244.090377428702,1,14.1872442392614,0.527689455668607,0.352470156138318,746210.011502231,717514.288446825
202.032834313309,1,15.148397758868,0.441149521613646,0.27811536200765,755060.020852844,717622.887481596
254.668572529506,2,10.9014540440286,0.628142585523205,0.440363965427736,747543.215802641,717199.712870862
271.692689105088,2,11.6557817453146,0.506690747529769,0.278367384518667,747116.989560359,719955.436545681
251.59148519612,2,11.8290411361791,0.581374332557052,0.342355675997851,747871.364026185,720616.515351828
197.614228605302,1,15.6230309278137,0.419707306445626,0.231729180057869,749689.446811032,716557.463222291
188.134045716825,1,15.7779091162959,0.587949221462102,0.393289500523886,755508.88222555,721192.065903317
240.622626084965,1,13.8579914168194,0.446473868708288,0.256851379398446,749077.289322946,717514.795842987
229.121842894748,1,18.4499456168172,0.517083547329292,0.360257743629526,747728.540191991,714334.655697342
202.350378165446,1,17.2855924123483,0.48636730042685,0.326761597935888,754454.204718497,721181.856049221
270.99966209749,1,11.3751755031891,0.421270159399591,0.306046956484416,746828.420662448,718463.52484509
225,4,8.65110753819349,0.218911722296175,0.0900015655891763,748325.602330054,717809.853260886
184.893863192234,1,7.8826444601045,0.487517869902325,0.321671611009996,756967.805568896,719525.779409256
225,4,9.58398591855541,0.226153083067475,0.0881373385557485,748042.515381722,718890.917354893
205.225841531427,1,24.9445078424612,0.480482761988874,0.284771778254079,755010.418290951,714202.755284231
248.177103562775,2,10.915539300245,0.528423350970914,0.309314892720428,751439.675761087,720076.285761442
NA,1,NA,NA,NA,755931.881066329,714174.464504268
250.067346222508,1,13.3207667120054,0.593281988367955,0.407523459757326,747453.206214477,717509.614875313
243.490596121084,1,11.9433776456083,0.546251737577521,0.373692629745473,749555.795056167,719075.600664165
258.837978882329,2,11.312181061133,0.648650297505998,0.438796447442922,749298.550480761,719268.231230672
246.157566141794,2,10.9672719134396,0.583538621899022,0.383156753227946,749080.422923221,718638.711478855
186.989281659155,4,16.2412257688989,0.253101600057401,0.0917294362174393,753373.343564594,714375.999468263
217.007136559078,2,15.8448902409766,0.601232093432272,0.343469030530887,752112.093801709,715214.666886698
163.163760325405,1,15.148143625669,0.585382679151558,0.388564890702439,752601.694511504,718180.779317763
223.778401376442,1,22.3043573578587,0.3855019093432,0.160562502308819,755763.612147212,715418.189898651
156.393082137186,1,14.3423549227613,0.465338275419595,0.300554159158372,754381.819270683,717864.903179552
246.082093671348,2,11.4634426294284,0.619505806171469,0.399654764910241,747981.902393963,719923.008270558
207.343950653236,1,12.6145755599036,0.55871578152743,0.361910111377927,749709.737741047,716846.082403135
220.798156374433,1,24.3467287365119,0.565752857611786,0.33752047698173,753708.74099417,712969.251548346
204.704516606505,1,13.7496424817233,0.466019204771375,0.285388061050903,749914.857455032,716815.872062068
225.002978711564,4,8.87268893179908,0.23922589116661,0.105825462968336,747545.097487705,716172.291718643
202.107775852069,1,18.34549770833,0.573448099019573,0.350273024214782,755559.591259787,717294.763596501
265.654507202179,2,9.83083060307101,0.475759142207687,0.285589903342367,751041.496091537,720261.939037289
258.192949518926,1,14.2326989249073,0.542944982946104,0.341178091338598,747650.764748916,718988.842717927
197.101618541914,2,16.9343552992796,0.638440271233632,0.414883237822273,748825.952378044,712723.326728564
208.358795458577,1,15.8152522548266,0.535389234338376,0.303074466292689,755488.626740781,717386.430226635
225,4,9.58404137911854,0.214945339021874,0.084807012809772,748210.394520234,718757.273973968
258.290367030663,2,13.8713359828766,0.635643194762799,0.407351335278703,748950.230889373,720463.294466954
220.082736279583,1,18.5435944654453,0.428042452586252,0.268610682570792,753614.560015037,720889.229366478
179.27699148962,1,13.2491741350158,0.284729499185013,0.127346040066698,754215.991913961,716662.51226626
203.587690325066,1,20.4838729287084,0.347292793752695,0.222006467445723,755356.021870115,716984.987712871
156.162678206565,1,13.8661835772764,0.514766172348758,0.308656374250999,753103.663392475,717077.365334924
245.058204343163,1,15.7549983278978,0.593472991336215,0.390836579353765,748410.073754965,720856.135041859
229.872863381003,1,16.0432233179243,0.525347814479208,0.360390122058624,746371.317281519,714639.639025997
267.83964903967,2,10.0104441354082,0.538923195733922,0.331744857941461,750618.225193397,719591.681578454
245.857820639625,2,10.8727717132027,0.576492010205291,0.369024851500362,750182.070838726,717948.045921098
201.038417542809,1,18.5435008852524,0.610424650783836,0.35357881890243,748405.668849581,713072.413432967
199.480887730171,1,20.6858438084644,0.526549992452968,0.330343330501925,753695.968285735,714605.208999511
172.669066435389,1,16.9496077895394,0.504733346041652,0.294439764506578,751194.908066433,715666.679862436
150.873763756788,2,10.7036648516773,0.600310509713782,0.397399582379028,755744.638905307,719904.379005279
204.195710583031,2,16.0703111877109,0.521467564753801,0.31993269211925,749980.278416424,714091.182815578
214.72433807256,1,21.9656204229059,0.560352139911071,0.353619025904683,750113.405957426,713288.781593513
216.005374581138,1,15.5534611155254,0.473410686909041,0.314783670621552,752149.205564492,720621.581980955
189.032533074448,2,16.2797976940364,0.557656498416507,0.305956159636639,751907.456770054,715424.216852482
200.234879252484,1,19.484038529806,0.65262927756519,0.406901201466315,748306.550251153,713011.877985816
200.019731691161,1,17.2326259867729,0.546406876663768,0.359640333815385,752975.197996356,716023.38910244
216.010929227369,1,18.4905679425785,0.510768159407628,0.350468965751232,752188.435030995,713907.176410701
217.869085678711,1,14.5367731014166,0.461358248586717,0.305392557167208,749112.231663194,713930.724170726
149.975553044058,1,10.3434293078187,0.510832326734411,0.325773357080817,753273.244999206,719993.020757433
224.644892815002,1,22.3861580951247,0.57989944746828,0.396651693712193,747759.572002735,713384.20705862
161.860653653849,1,16.9178223647918,0.493293703527788,0.341949212058169,752214.800665056,717560.823253762
216.871401328506,1,11.7991853030712,0.449698817741853,0.286727281927294,756054.400744074,718471.770712655
277.404307179254,2,9.71267884331841,0.500728154758384,0.308079262647004,750780.09291249,720298.127187412
232.912891785302,1,22.5326725767391,0.503054177149874,0.318154358653984,750891.729875299,713387.741203602
211.541129982194,1,20.6180396413015,0.513515734373121,0.301683982326436,754822.847523576,715793.78178015
163.017705003293,1,15.326504301398,0.594332856782793,0.394731616555408,752657.372855252,717923.091431629
214.439179634791,1,15.7151442812941,0.502446477525648,0.286735964547022,755658.585479174,717655.329862457
241.522642576666,2,13.5550799607968,0.507607932896789,0.337334439129798,749397.519862662,718002.599338736
