"srtm","clc","ndvi","savi","x","y"
215.127387240447,1,0.460656602160132,0.309184367750136,752966.745268408,721211.161809932
212.227601500668,1,0.441255085798108,0.299502544776846,753056.745268408,721211.161809932
211.033103513765,1,0.447102469929236,0.295949522232117,753146.745268408,721211.161809932
209.712308220577,4,0.34708331165892,0.174820344001704,753236.745268408,721211.161809932
212.12092273222,4,0.249508065666037,0.101439182865299,753326.745268408,721211.161809932
218.046270663547,4,0.415125890766686,0.216980258873833,753416.745268408,721211.161809932
220.985197805149,1,0.453046037729914,0.285742089706676,753506.745268408,721211.161809932
218.486316462703,1,0.47657388544662,0.306295811771296,753596.745268408,721211.161809932
217.241487438462,1,0.53277720279642,0.356851287906795,753686.745268408,721211.161809932
219.365317154854,1,0.443166284808017,0.288968240496414,753776.745268408,721211.161809932
221.21992130346,1,0.410494435185249,0.275392909186517,753866.745268408,721211.161809932
221.336226115195,1,0.410473092314233,0.274026768974736,753956.745268408,721211.161809932
219.070908531877,1,0.428529647590264,0.279020367359058,754046.745268408,721211.161809932
217.412411903072,1,0.452671136697525,0.299410144381924,754136.745268408,721211.161809932
209.764895111461,1,0.485601511403096,0.311336307269954,754226.745268408,721211.161809932
202.635565823017,1,0.494940636341962,0.319961986614906,754316.745268408,721211.161809932
199.942120037284,1,0.494502293380644,0.332806666940057,754406.745268408,721211.161809932
202.350378165446,1,0.48636730042685,0.326761597935888,754496.745268408,721211.161809932
207.824375065639,1,0.468163013474749,0.311946084302751,754586.745268408,721211.161809932
211.627584861033,1,0.494684164254697,0.337278218301854,754676.745268408,721211.161809932
211.630543984814,1,0.480075024149577,0.334765080909245,754766.745268408,721211.161809932
208.649249500922,1,0.496222094680173,0.341007366344815,754856.745268408,721211.161809932
204.474866157593,1,0.447129181647682,0.294537436373655,754946.745268408,721211.161809932
202.707708731134,1,0.508320831770996,0.320195877775839,755036.745268408,721211.161809932
207.518617465682,1,0.518718531113818,0.323692893939344,755126.745268408,721211.161809932
207.206954553586,1,0.530966314346031,0.351537689428626,755216.745268408,721211.161809932
202.527827786979,1,0.561219153826741,0.38348558732283,755306.745268408,721211.161809932
195.575679084607,1,0.571442523013115,0.389208765472945,755396.745268408,721211.161809932
188.134045716825,1,0.587949221462102,0.393289500523886,755486.745268408,721211.161809932
182.952021604684,1,0.590989174120255,0.398817151227921,755576.745268408,721211.161809932
177.090752808891,1,0.592475692450037,0.404703980223352,755666.745268408,721211.161809932
168.387940815756,1,0.629444626614687,0.442277584964037,755756.745268408,721211.161809932
164.052056369825,1,0.613344646085387,0.426308165941261,755846.745268408,721211.161809932
162.109865623975,1,0.546346140958917,0.369512730429027,755936.745268408,721211.161809932
160.686821515817,1,0.56887887886369,0.389598261344439,756026.745268408,721211.161809932
159.906538118419,1,0.580357084184864,0.390428693497683,756116.745268408,721211.161809932
159.302772667053,1,0.570329240551704,0.384286500481654,756206.745268408,721211.161809932
156.561847546069,1,0.485201770106705,0.315548415981555,756296.745268408,721211.161809932
155.561941815459,1,0.438379034670622,0.290288096274211,756386.745268408,721211.161809932
154.194866914185,1,0.456701506703329,0.304490833559687,756476.745268408,721211.161809932
152.089088426147,1,0.538071806590735,0.352453011163737,756566.745268408,721211.161809932
150.002341492804,1,0.489388706211641,0.313228853058846,756656.745268408,721211.161809932
146.888529919676,1,0.541790707160487,0.347747896777164,756746.745268408,721211.161809932
146.228905621226,1,0.488944492283935,0.307470065621213,756836.745268408,721211.161809932
153.352486254312,1,0.521714534648557,0.320793739405759,756926.745268408,721211.161809932
NA,NA,0.47088485704639,0.302751209341146,748106.745268408,721121.161809932
NA,NA,0.469923622486298,0.309511480362358,748196.745268408,721121.161809932
NA,NA,0.545248901048886,0.355642977100749,748286.745268408,721121.161809932
NA,NA,0.621914427139497,0.41114071366899,748376.745268408,721121.161809932
NA,NA,0.509618208521793,0.333887793089801,748646.745268408,721121.161809932
244.71644307827,1,0.536896668626448,0.347821185378356,748736.745268408,721121.161809932
238.075899854007,1,0.562205097114828,0.362367656906905,748826.745268408,721121.161809932
235.996873963621,1,0.576242733648292,0.370185837555223,748916.745268408,721121.161809932
233.855286361068,2,0.597356122921936,0.393869143094853,749006.745268408,721121.161809932
233.215155688301,2,0.586465540925786,0.387257220270628,749096.745268408,721121.161809932
232.558685261558,2,0.609747394963072,0.399224882513567,749186.745268408,721121.161809932
232.526887634858,2,0.655530370919329,0.428779830758551,749276.745268408,721121.161809932
232.603287551883,2,0.666828141364543,0.444152824767115,749366.745268408,721121.161809932
236.85624829199,1,0.614702305280707,0.39487556991369,749456.745268408,721121.161809932
242.195604131658,1,0.564527113304201,0.351123776524164,749546.745268408,721121.161809932
248.935469497128,1,0.497440181402822,0.320789786556953,749636.745268408,721121.161809932
256.365839787811,1,0.549376139833292,0.359041607809887,749726.745268408,721121.161809932
262.747085622781,1,0.539127775100027,0.355409697721783,749816.745268408,721121.161809932
267.710536535598,1,0.517434953668516,0.356301828337478,749906.745268408,721121.161809932
269.656863732258,1,0.535561725363454,0.357052296720224,749996.745268408,721121.161809932
270.164895816035,1,0.508826181053581,0.328102667159907,750086.745268408,721121.161809932
269.622415443608,1,0.57002600834663,0.374727583020022,750176.745268408,721121.161809932
269.2424959367,1,0.630726153981679,0.410183353499379,750266.745268408,721121.161809932
272.435240419059,2,0.574084008737991,0.337985921552476,750356.745268408,721121.161809932
274.027195601353,2,0.565198254723452,0.329919091768028,750446.745268408,721121.161809932
274.717619122076,2,0.536226862269418,0.305912272509349,750536.745268408,721121.161809932
276.382923107758,2,0.525887629882894,0.290867057388902,750626.745268408,721121.161809932
277.322304450164,2,0.514737364801642,0.28606055877677,750716.745268408,721121.161809932
275.507691483913,2,0.525269783788271,0.308747291744058,750806.745268408,721121.161809932
272.556723852124,2,0.517265193880435,0.314484536917881,750896.745268408,721121.161809932
268.356728984082,2,0.582112194030204,0.370426733300076,750986.745268408,721121.161809932
262.699906482896,2,0.587406302965427,0.377790937527586,751076.745268408,721121.161809932
261.918136793822,2,0.551151768043872,0.333698677971517,751166.745268408,721121.161809932
263.830570980793,2,0.55762979383028,0.343263617299833,751256.745268408,721121.161809932
265.199185658931,2,0.601671520277791,0.394928542846166,751346.745268408,721121.161809932
266.148503495134,2,0.582959893171229,0.377206928857973,751436.745268408,721121.161809932
251.929904611803,2,0.576328058034104,0.378972226701322,751526.745268408,721121.161809932
243.324251123429,2,0.576809618279932,0.378169729765964,751616.745268408,721121.161809932
234.078627731896,1,0.583495290194834,0.395892916456509,751706.745268408,721121.161809932
227.654947463008,1,0.565431417248618,0.389003719580495,751796.745268408,721121.161809932
226.412328259081,1,0.576711764223899,0.397651256670022,751886.745268408,721121.161809932
225.946941074123,1,0.476850197877262,0.320845330053317,751976.745268408,721121.161809932
224.381915262466,1,0.501171608682065,0.333588835716863,752066.745268408,721121.161809932
222.723116452603,1,0.496098631305335,0.328702779584276,752156.745268408,721121.161809932
222.065027497713,1,0.460196721419931,0.300254748897212,752246.745268408,721121.161809932
221.510345082976,1,0.434096833671222,0.281382165077486,752336.745268408,721121.161809932
217.760821965791,1,0.434416973934619,0.281615554245641,752426.745268408,721121.161809932
213.808288460013,1,0.470114637387595,0.30466284198386,752516.745268408,721121.161809932
215.479521779075,1,0.524860514947032,0.337651518664378,752606.745268408,721121.161809932
218.72534727052,1,0.52394274036073,0.339222972029975,752696.745268408,721121.161809932
221.158661494972,1,0.527348538052215,0.32473201135982,752786.745268408,721121.161809932
221.508621418144,1,0.504503539922233,0.304514438848301,752876.745268408,721121.161809932
218.340059576749,1,0.52509649215831,0.322573036624499,752966.745268408,721121.161809932
213.766694849045,1,0.501361111959005,0.296056864461022,753056.745268408,721121.161809932
210.867074874284,4,0.356989703821638,0.184760894063628,753146.745268408,721121.161809932
211.800942947735,4,0.286256401564908,0.130101734312306,753236.745268408,721121.161809932
217.141385224207,4,0.313081069748022,0.141516318598545,753326.745268408,721121.161809932
222.758855707354,4,0.478169915693396,0.266222960753351,753416.745268408,721121.161809932
221.930282963599,1,0.460228357163431,0.293534413976774,753506.745268408,721121.161809932
220.41292894093,1,0.436608810510192,0.279411685691202,753596.745268408,721121.161809932
219.89174034521,1,0.479184752763769,0.30792293142592,753686.745268408,721121.161809932
220.700985549735,1,0.445571969309075,0.29588374082461,753776.745268408,721121.161809932
221.763134372488,1,0.42074242091645,0.283893825112149,753866.745268408,721121.161809932
222.112089567621,1,0.423812234750623,0.279654467022053,753956.745268408,721121.161809932
220.611245772531,1,0.434368856823932,0.283286405259731,754046.745268408,721121.161809932
220.277287940168,1,0.40695563745541,0.266357572649084,754136.745268408,721121.161809932
216.849626037107,1,0.451727208506083,0.290793919526242,754226.745268408,721121.161809932
210.208929418246,1,0.510881161533157,0.339193267149964,754316.745268408,721121.161809932
202.490216640906,1,0.553455137345953,0.369097532693071,754406.745268408,721121.161809932
197.876153199147,1,0.503044830844063,0.341799596447871,754496.745268408,721121.161809932
200.737650522506,1,0.469080083314548,0.308899018365951,754586.745268408,721121.161809932
205.293918387455,1,0.460190695191673,0.312801094228969,754676.745268408,721121.161809932
206.102478243071,1,0.503222163089354,0.340479805672411,754766.745268408,721121.161809932
203.742023023255,1,0.485762589134365,0.330415288209326,754856.745268408,721121.161809932
200.662471468889,1,0.497021252653122,0.329096058615243,754946.745268408,721121.161809932
200.333359880902,1,0.512918062119019,0.333649910363643,755036.745268408,721121.161809932
204.323148873033,1,0.498216006008841,0.323237070436112,755126.745268408,721121.161809932
202.503330810419,1,0.537272913963199,0.356695037658677,755216.745268408,721121.161809932
199.513486861232,1,0.558844392201286,0.371725722864035,755306.745268408,721121.161809932
197.162336092016,1,0.553500892553118,0.366457407846358,755396.745268408,721121.161809932
194.220826139711,1,0.542630694352881,0.361714483427859,755486.745268408,721121.161809932
186.463297288847,1,0.533276025005404,0.357701022724954,755576.745268408,721121.161809932
174.013795880043,1,0.527324916984849,0.358956777778123,755666.745268408,721121.161809932
162.350881351841,1,0.553579614446768,0.378843228955758,755756.745268408,721121.161809932
157.675904272208,1,0.62203881384542,0.430835182759274,755846.745268408,721121.161809932
156.423779083618,1,0.63442638961349,0.449016531031767,755936.745268408,721121.161809932
155.590601800292,1,0.616759512717393,0.427242199890421,756026.745268408,721121.161809932
155.387997819114,1,0.547410537903988,0.371000015461815,756116.745268408,721121.161809932
155.491787622671,1,0.568156865946345,0.384611273279762,756206.745268408,721121.161809932
154.78994387632,1,0.485319346755861,0.323783927112938,756296.745268408,721121.161809932
154.409199868417,1,0.469393524176944,0.314495111280643,756386.745268408,721121.161809932
156.001390501001,1,0.500423573798455,0.324823982942972,756476.745268408,721121.161809932
158.126107561874,1,0.486248366537276,0.310997277347016,756566.745268408,721121.161809932
155.502172742761,1,0.46808981155307,0.300406395226013,756656.745268408,721121.161809932
150.117777360613,2,0.572628497413791,0.370731696996345,756746.745268408,721121.161809932
148.965938847849,1,0.523909260979502,0.332318309222566,756836.745268408,721121.161809932
155.584827849647,1,0.565568019402714,0.35272361560301,756926.745268408,721121.161809932
NA,NA,0.497490626147655,0.327539142159844,747746.745268408,721031.161809932
250.514949125946,1,0.541710312941056,0.345599926945993,747836.745268408,721031.161809932
250.316125118736,1,0.582512795349479,0.382643357519839,747926.745268408,721031.161809932
250.471781533742,1,0.562150896410923,0.364611869381543,748016.745268408,721031.161809932
251.367628524652,1,0.543891530313514,0.357958233760561,748106.745268408,721031.161809932
251.030076543336,1,0.571421235225076,0.375010433559063,748196.745268408,721031.161809932
249.979745785623,1,0.584742089576287,0.380427374882411,748286.745268408,721031.161809932
250.798205886107,1,0.599972235800764,0.397493685883396,748376.745268408,721031.161809932
251.278637263559,1,0.577683478399186,0.38580981661316,748466.745268408,721031.161809932
250.923300370482,1,0.488726574700366,0.32246815374196,748556.745268408,721031.161809932
248.451183731879,1,0.512853906712894,0.323612420998777,748646.745268408,721031.161809932
245.290676283965,1,0.539816989567931,0.345863901801839,748736.745268408,721031.161809932
237.688312574088,1,0.580350703623258,0.381874514001097,748826.745268408,721031.161809932
232.424525317908,1,0.597071044929642,0.399708619481512,748916.745268408,721031.161809932
230.530024337445,2,0.648376429841825,0.434755249953252,749006.745268408,721031.161809932
231.448812921754,2,0.674404773257603,0.450668023805126,749096.745268408,721031.161809932
234.598153297079,2,0.598429521015494,0.391262143458934,749186.745268408,721031.161809932
239.149546212955,2,0.578313016980109,0.348960774295856,749276.745268408,721031.161809932
238.748527862054,1,0.590977753965516,0.381216750812539,749366.745268408,721031.161809932
245.634888298317,1,0.585367530831545,0.365632015119381,749456.745268408,721031.161809932
251.395035517242,1,0.572950543427869,0.361425775935819,749546.745268408,721031.161809932
254.809944406512,1,0.543977994708526,0.358965035631743,749636.745268408,721031.161809932
257.641144055403,1,0.590864927005751,0.390317271799096,749726.745268408,721031.161809932
261.808368994824,1,0.509189727562809,0.335768232257173,749816.745268408,721031.161809932
265.803373352112,1,0.512827009205974,0.342576873677498,749906.745268408,721031.161809932
268.214958239077,1,0.516553976640713,0.343556460816281,749996.745268408,721031.161809932
269.376926292361,1,0.525056199569683,0.350786083224461,750086.745268408,721031.161809932
269.957703175973,1,0.562737709421362,0.376948980586321,750176.745268408,721031.161809932
270.847561773401,1,0.62523873508626,0.412346049726103,750266.745268408,721031.161809932
274.874872276332,2,0.590661475039588,0.358001479035223,750356.745268408,721031.161809932
275.641695144824,2,0.582998459421039,0.347432828223886,750446.745268408,721031.161809932
276.271613057635,2,0.570633598891252,0.338027692814605,750536.745268408,721031.161809932
278.032240438709,2,0.53662333742029,0.304554277979596,750626.745268408,721031.161809932
278.893078759652,2,0.527099762507678,0.296377020205502,750716.745268408,721031.161809932
276.149742652413,2,0.529140858806458,0.30226047650308,750806.745268408,721031.161809932
273.414089272456,2,0.559605967414052,0.337817274602109,750896.745268408,721031.161809932
271.162928347597,2,0.563454604198865,0.346713194188329,750986.745268408,721031.161809932
265.696351151689,2,0.546852188648389,0.332544546351607,751076.745268408,721031.161809932
263.834112984595,2,0.5494562767642,0.330418387543851,751166.745268408,721031.161809932
264.246350118289,2,0.5493737051443,0.334378416206091,751256.745268408,721031.161809932
263.039727223791,2,0.615718082391958,0.413936535570876,751346.745268408,721031.161809932
261.630292193929,2,0.625482503851268,0.421227995537163,751436.745268408,721031.161809932
251.996237067496,2,0.621517287185058,0.41196612906643,751526.745268408,721031.161809932
241.355946408462,1,0.638806931747358,0.43724537186365,751616.745268408,721031.161809932
231.936446149184,1,0.599992126513339,0.411237059055195,751706.745268408,721031.161809932
226.936662846996,1,0.547175047052199,0.37477575232238,751796.745268408,721031.161809932
225.051528812865,1,0.567184833624209,0.390204055471694,751886.745268408,721031.161809932
224.680762913556,1,0.584514372177537,0.40162121273291,751976.745268408,721031.161809932
223.744952018503,1,0.485824026517274,0.326685295177743,752066.745268408,721031.161809932
222.698363651406,1,0.444599962197265,0.293856713496761,752156.745268408,721031.161809932
222.018304306253,1,0.398153775089767,0.261006724652548,752246.745268408,721031.161809932
220.669165634837,1,0.427599088061434,0.278141615237138,752336.745268408,721031.161809932
216.301505745503,1,0.541210961942204,0.347751685769484,752426.745268408,721031.161809932
212.860296933429,1,0.514205505994091,0.321059857253396,752516.745268408,721031.161809932
214.782756343549,1,0.515331892116072,0.328744636189807,752606.745268408,721031.161809932
221.003092705343,1,0.568145661230836,0.35843433535021,752696.745268408,721031.161809932
225.388031705632,1,0.570135862926829,0.345796676375567,752786.745268408,721031.161809932
225.690193422549,4,0.540166606616143,0.323504234037639,752876.745268408,721031.161809932
222.929871415614,4,0.500040919544782,0.277450962043069,752966.745268408,721031.161809932
219.159088197463,4,0.476315215055812,0.258371882639366,753056.745268408,721031.161809932
217.655163319629,4,0.314481540647501,0.146043868961241,753146.745268408,721031.161809932
222.002277509954,4,0.307652860121574,0.140760451414337,753236.745268408,721031.161809932
227.236154215141,4,0.451840133795361,0.240707447947205,753326.745268408,721031.161809932
226.893903186078,4,0.537155084962725,0.317683346190998,753416.745268408,721031.161809932
223.015386046224,1,0.50833445338035,0.326661197576044,753506.745268408,721031.161809932
222.191780630409,1,0.411875222276682,0.258647573984591,753596.745268408,721031.161809932
223.088781960321,1,0.419899972529712,0.273523763866089,753686.745268408,721031.161809932
222.992452221925,1,0.428987134908756,0.293399537472414,753776.745268408,721031.161809932
221.991738322318,1,0.418858146536826,0.284796329605225,753866.745268408,721031.161809932
220.943577599568,1,0.423179977172195,0.282284388360382,753956.745268408,721031.161809932
219.330445754627,1,0.432531737484851,0.290235287116695,754046.745268408,721031.161809932
219.503220140942,1,0.395402021072563,0.26002548422642,754136.745268408,721031.161809932
219.236290911453,1,0.40451503098798,0.267463211057456,754226.745268408,721031.161809932
215.729193155478,1,0.421587103562743,0.28861102786688,754316.745268408,721031.161809932
207.564369404906,1,0.533807485177382,0.341693558273992,754406.745268408,721031.161809932
197.514184320955,1,0.576835690320029,0.391638360756192,754496.745268408,721031.161809932
193.878285791261,1,0.558037481726381,0.382190544612849,754586.745268408,721031.161809932
196.907644700708,1,0.483162786767219,0.318630731583925,754676.745268408,721031.161809932
198.47803493607,1,0.500215072881508,0.310017697565239,754766.745268408,721031.161809932
197.234409798865,1,0.517164366885083,0.340608235632902,754856.745268408,721031.161809932
196.415698967614,1,0.590685236058516,0.40247771405464,754946.745268408,721031.161809932
200.962410998603,1,0.585304320872641,0.38286188234057,755036.745268408,721031.161809932
207.394800956782,1,0.540751965760905,0.328399635472469,755126.745268408,721031.161809932
209.131073680101,1,0.558607779105712,0.343610580196415,755216.745268408,721031.161809932
206.271060109715,1,0.577039327979338,0.364203610771514,755306.745268408,721031.161809932
200.95442113726,1,0.558644040938321,0.369926471276914,755396.745268408,721031.161809932
194.292131561929,1,0.465044932634494,0.315841656062176,755486.745268408,721031.161809932
183.158790907196,1,0.459821322773356,0.310341585848789,755576.745268408,721031.161809932
168.992781656261,1,0.496219107482509,0.335493982608863,755666.745268408,721031.161809932
158.673809212093,1,0.595574466380301,0.421812946183201,755756.745268408,721031.161809932
154.284961105019,1,0.656860340677778,0.472936089881109,755846.745268408,721031.161809932
153.050479909054,1,0.664311647068154,0.476846629367262,755936.745268408,721031.161809932
152.830194843295,1,0.601210509424137,0.419338657174306,756026.745268408,721031.161809932
153.030842694832,1,0.492990839789382,0.333738930498763,756116.745268408,721031.161809932
153.496057678019,1,0.498412486204869,0.33231474359645,756206.745268408,721031.161809932
152.994461139316,1,0.486845615180729,0.32885775715049,756296.745268408,721031.161809932
152.63234526936,1,0.540703920691884,0.365189520020383,756386.745268408,721031.161809932
156.197269473248,1,0.454424200579608,0.294178087023927,756476.745268408,721031.161809932
161.044808536462,1,0.447508922271802,0.293327006758603,756566.745268408,721031.161809932
157.505648727143,1,0.519542896164039,0.332017878029133,756656.745268408,721031.161809932
151.797889405459,2,0.592620517736514,0.385248613231869,756746.745268408,721031.161809932
152.383416309017,2,0.550562179041875,0.348528108373133,756836.745268408,721031.161809932
160.548895265598,2,0.56028556323508,0.347142422770065,756926.745268408,721031.161809932
NA,NA,0.519125220367424,0.342633669481929,747566.745268408,720941.161809932
254.204193487905,1,0.521339396799127,0.339461389600349,747656.745268408,720941.161809932
253.50511191903,1,0.492476679008525,0.318523327318279,747746.745268408,720941.161809932
252.213069833389,1,0.482620201782091,0.311579940040218,747836.745268408,720941.161809932
251.643464241036,1,0.491131745816401,0.319493422508011,747926.745268408,720941.161809932
250.625178037182,1,0.533237945461652,0.348107104892377,748016.745268408,720941.161809932
250.023184213826,1,0.502922851162873,0.33378749832693,748106.745268408,720941.161809932
248.581867638394,1,0.551866383992933,0.368322200097543,748196.745268408,720941.161809932
248.267227880261,1,0.571271961007588,0.380092263481879,748286.745268408,720941.161809932
249.528203668526,1,0.575178673232204,0.384057563000414,748376.745268408,720941.161809932
250.144443104729,1,0.580493412902382,0.387365882586127,748466.745268408,720941.161809932
249.364531856181,1,0.520364682505905,0.339652513589105,748556.745268408,720941.161809932
245.876099746056,1,0.501362878660246,0.322180293471796,748646.745268408,720941.161809932
241.840531889385,1,0.560041075649302,0.368475150905233,748736.745268408,720941.161809932
237.347311734635,1,0.564825773489858,0.365503306026688,748826.745268408,720941.161809932
231.33242262371,1,0.616307714793934,0.412340724044829,748916.745268408,720941.161809932
229.377436167449,2,0.650229883431041,0.437005118401993,749006.745268408,720941.161809932
233.047705471077,2,0.644997237084247,0.420653049864722,749096.745268408,720941.161809932
241.405297407493,2,0.561611020315406,0.331001285283054,749186.745268408,720941.161809932
248.08483478292,2,0.591820729607007,0.352292042059825,749276.745268408,720941.161809932
248.109832551767,2,0.536654430300581,0.338678269407118,749366.745268408,720941.161809932
253.729611785143,1,0.534781665283821,0.343264800226985,749456.745268408,720941.161809932
258.208640817315,1,0.530004878573962,0.341982035535778,749546.745268408,720941.161809932
259.851387276457,1,0.541135677234615,0.359096446432222,749636.745268408,720941.161809932
259.426712163967,1,0.581137687683932,0.390398996902098,749726.745268408,720941.161809932
261.255710034116,1,0.526873831927416,0.3514325345375,749816.745268408,720941.161809932
264.358524785865,1,0.499501484530402,0.323537206649873,749906.745268408,720941.161809932
267.475649883624,1,0.504584078035006,0.331423648345658,749996.745268408,720941.161809932
269.090858265073,1,0.508836591697037,0.341788006413146,750086.745268408,720941.161809932
269.417689501487,1,0.542359308525532,0.362785965203291,750176.745268408,720941.161809932
271.427052198605,1,0.593970299932094,0.392292046105498,750266.745268408,720941.161809932
277.023117712678,2,0.590601859572724,0.35756411703295,750356.745268408,720941.161809932
278.050118627708,2,0.558786179597376,0.320856179427224,750446.745268408,720941.161809932
278.596136722865,2,0.568794074120936,0.3382046491378,750536.745268408,720941.161809932
279.551511087707,2,0.5642278477551,0.335859098925735,750626.745268408,720941.161809932
278.86369921299,2,0.551538034422449,0.326678151947592,750716.745268408,720941.161809932
275.760098948067,2,0.546246003491057,0.322247891301262,750806.745268408,720941.161809932
274.528576580986,2,0.55539795906247,0.335263560591643,750896.745268408,720941.161809932
272.540858004913,2,0.54094644762812,0.323104364337039,750986.745268408,720941.161809932
268.483981016698,2,0.539159816425319,0.319675215277071,751076.745268408,720941.161809932
265.237213568983,2,0.546900431845733,0.329871412477534,751166.745268408,720941.161809932
263.613049421779,2,0.562620014580665,0.352910170098828,751256.745268408,720941.161809932
262.892507056172,2,0.552013884913878,0.342347956959071,751346.745268408,720941.161809932
257.016367697753,2,0.573868714809713,0.369586739835242,751436.745268408,720941.161809932
251.968628909249,2,0.594271116955137,0.386175879565451,751526.745268408,720941.161809932
241.193247913853,2,0.604435501962486,0.408680628431843,751616.745268408,720941.161809932
230.930626423698,1,0.567218065544128,0.384422115555345,751706.745268408,720941.161809932
226.477894177823,1,0.500505059030689,0.336749988902678,751796.745268408,720941.161809932
224.747549806668,1,0.512975232667626,0.349236948719666,751886.745268408,720941.161809932
223.230963723914,1,0.521289497026517,0.355570056385026,751976.745268408,720941.161809932
222.196789261435,1,0.437755774833288,0.294703003606908,752066.745268408,720941.161809932
221.712239611043,1,0.425626344799199,0.281527254534231,752156.745268408,720941.161809932
221.741104900253,1,0.424268566578154,0.277112781844719,752246.745268408,720941.161809932
219.754422760681,1,0.425380149200158,0.273312014398629,752336.745268408,720941.161809932
215.689191953515,1,0.47401084692063,0.303662560165876,752426.745268408,720941.161809932
212.589698360639,1,0.519085779655003,0.334268805885087,752516.745268408,720941.161809932
214.644868056972,1,0.511691188164765,0.328978274403409,752606.745268408,720941.161809932
221.908284240341,1,0.550747249126407,0.352801848231448,752696.745268408,720941.161809932
227.578408910689,1,0.561355116435676,0.339628941881387,752786.745268408,720941.161809932
228.082699011784,4,0.505107831301032,0.286111942628472,752876.745268408,720941.161809932
226.673205118505,4,0.499799695539399,0.274728181487122,752966.745268408,720941.161809932
223.921785335594,4,0.488102369447015,0.26889876359127,753056.745268408,720941.161809932
226.840480616996,4,0.436685494175255,0.232447915367049,753146.745268408,720941.161809932
233.09458868136,4,0.445803443675591,0.261794099321896,753236.745268408,720941.161809932
235.890138799177,4,0.565715856305231,0.364147451903893,753326.745268408,720941.161809932
230.432386754607,1,0.532076219604623,0.321044633552516,753416.745268408,720941.161809932
223.313890233478,1,0.444480357262784,0.284131152251474,753506.745268408,720941.161809932
