X,Y,2000-04-08_TPZ,2000-04-08_NDVI,2001-05-13_TPZ,2001-05-13_NDVI,CLC06,CLC06_wiosna,odl_od_morza,InsCalk_2000-04,InsCalk_2001-05
469440,5968560,-999,-999,30.308716,-0.105882,211,3,9513.83203,50.616776,72.366287
470400,5968560,-999,-999,27.797119,0.215686,211,3,10098.2871,51.931084,73.390846
453000,5968680,-999,-999,28.18573,0.086614,231,3,5910.30469,51.840431,73.283783
469800,5968680,-999,-999,26.415314,0.220779,211,3,9630.4209,52.257828,73.63163
462660,5968710,-999,-999,29.423065,-0.012821,242,2,6185.67725,53.463036,74.554367
453300,5968740,-999,-999,27.439789,0.031746,231,3,5749.52148,51.244019,72.826797
457740,5968740,-999,-999,23.107269,-0.13253,411,5,5011.43701,51.837162,73.281799
472350,5968740,-999,-999,20.387085,0.487179,211,3,11263.4717,51.184807,72.793465
471060,5968800,-999,-999,19.128113,0.283019,313,4,10344.4336,55.283417,75.838753
471420,5968800,-999,-999,21.472961,0.437909,313,4,10588.9805,50.76955,72.514526
472890,5968800,-999,-999,27.913147,0.15493,211,3,11585.2061,50.433952,72.195831
474360,5968830,-999,-999,30.852325,-0.243902,211,3,12445.6621,51.648735,73.139816
457620,5968920,-999,-999,23.107269,-0.052632,411,5,4830,51.840626,73.282333
468960,5968950,-999,-999,29.283356,0.194245,211,3,8919.89356,48.816792,70.888214
468630,5969010,-999,-999,24.175507,0.183673,312,4,8688.19922,53.47422,74.539345
462360,5969040,-999,-999,28.087006,-0.007407,242,2,5777.55127,50.483471,72.234779
457650,5969100,-999,-999,22.64801,-0.068182,411,5,4650.09668,51.837036,73.283699
468150,5969130,-999,-999,19.401367,0.194805,312,4,8310.86621,52.001888,73.420227
458190,5969160,-999,-999,24.0224,-0.085106,411,5,4625.25684,51.833061,73.279442
467550,5969160,-999,-999,20.879456,0.195122,312,4,7946.1499,52.285469,73.66494
474300,5969160,-999,-999,24.669189,0.154362,211,3,12117.6982,51.834812,73.282303
463680,5969190,-999,-999,19.845001,0.380952,311,4,6120.36768,53.60413,74.635918
468270,5969220,-999,-999,20.403931,0.178082,312,4,8310.05371,50.550213,72.31411
459210,5969250,-999,-999,24.0224,0,411,5,4701.20215,51.835403,73.282761
464460,5969310,-999,-999,22.299042,0.214953,311,4,6323.17188,57.052635,76.9608
469080,5969310,-999,-999,24.090698,0.180723,312,4,8694.6709,50.744431,72.300896
454320,5969340,-999,-999,27.191162,0.052632,231,3,4857.40674,51.835114,73.282616
462930,5969340,-999,-999,20.374756,0.189873,313,4,5696.20947,44.283726,67.200508
457950,5969400,-999,-999,23.565369,-0.082569,411,5,4362.49951,51.830765,73.27813
462690,5969400,-999,-999,28.906403,0.25,211,3,5548.62158,49.703934,71.555084
472020,5969400,-999,-999,28.97876,0.013889,211,3,10552.3691,50.434044,72.184731
466650,5969460,-999,-999,19.406616,0.241379,312,4,7199.5625,53.773811,74.761436
467370,5969460,-999,-999,18.655548,0.296703,312,4,7596.63721,49.383537,71.382187
468210,5969460,-999,-999,21.388458,0.113924,312,4,8082.03564,50.981361,72.636726
462270,5969520,-999,-999,28.027039,0.086614,242,2,5293.78857,49.626419,71.522949
472680,5969520,-999,-999,22.208984,0.372263,211,3,10924.8203,51.143784,72.740448
470340,5969610,-999,-999,22.864655,0.442857,231,3,9260.72363,51.718697,73.195587
464190,5969640,-999,-999,19.634552,0.387097,311,4,5916.69678,49.17157,71.168007
465240,5969670,-999,-999,22.260925,0.290323,312,4,6332.55859,51.704487,73.244102
457560,5969850,-999,-999,25.839569,-0.013699,411,5,3900,51.829811,73.279556
470100,5969880,-999,-999,23.890625,0.458333,231,3,8899.48828,51.828232,73.278549
471150,5969940,-999,-999,20.349945,0.185185,313,4,9570.04688,47.890446,70.154953
457350,5969970,-999,-999,25.386902,0.026549,411,5,3780,51.82534,73.275002
468090,5969970,-999,-999,19.401367,0.175,312,4,7588.75488,46.403816,68.908569
469290,5969970,-999,-999,25.839569,0.202797,242,2,8304.5293,51.105797,72.724449
470250,5970000,-999,-999,31.6297,-0.063158,211,3,8913.18164,52.231258,73.586647
455880,5970060,-999,-999,25.839569,-0.063063,411,5,3778.09473,51.827972,73.278511
470010,5970090,-999,-999,32.505463,-0.099415,211,3,8683.69141,52.582439,73.852028
464190,5970120,-999,-999,26.597961,0.313869,211,3,5471.6084,50.367893,72.155037
453090,5970150,-999,-999,29.025726,0.253731,242,2,4490.89063,52.444138,73.743561
454860,5970150,-999,-999,24.565399,0.296296,231,3,3929.08398,51.861523,73.304016
457440,5970150,-999,-999,24.933167,-0.048951,411,5,3600,51.799858,73.252197
469260,5970180,-999,-999,32.068085,-0.123457,242,2,8124.46289,52.044098,73.446312
462990,5970210,-999,-999,28.023926,0.328358,242,2,4908.46191,50.438938,72.204071
475050,5970210,-999,-999,26.538757,-0.166667,231,3,11488.2373,52.542656,73.822258
474390,5970240,-999,-999,25.129913,0.16,231,3,11166.0068,51.821053,73.272408
463080,5970270,-999,-999,31.190308,0.25,242,2,4888.89551,51.474766,73.012703
462360,5970300,-999,-999,24.295685,0.064516,243,3,4590.39209,51.272297,72.853111
466830,5970300,-999,-999,21.234833,0.175,313,4,6598.15869,50.208149,72.04335
456720,5970330,-999,-999,28.97876,-0.021583,411,5,3422.10474,51.825279,73.276939
462720,5970360,-999,-999,28.97876,-0.088235,242,2,4669.98926,49.677673,71.581108
472260,5970360,-999,-999,27.510254,0.271318,231,3,10038.8896,51.216026,72.7827
464670,5970390,-999,-999,19.281464,0.442857,311,4,5433.64502,50.78096,72.165337
457860,5970480,-999,-999,25.386902,-0.027523,411,5,3278.79541,51.820351,73.272141
464100,5970480,-999,-999,20.524841,0.395349,311,4,5105.2915,54.432518,75.159943
473370,5970540,-999,-999,24.039551,0.243697,231,3,10491.6396,51.818237,73.270798
470820,5970570,-999,-999,29.423065,0.089744,211,3,8879.3916,52.543976,73.825294
472560,5970570,-999,-999,23.239594,-0.069767,231,3,10120.2764,51.817261,73.269897
472830,5970600,-999,-999,22.170532,0.308271,231,3,10242.3096,51.817703,73.2705
456630,5970630,-999,-999,28.97876,-0.089109,242,2,3127.05933,52.344345,73.670288
462840,5970660,-999,-999,23.365326,0.338462,231,3,4435.53809,51.821404,73.274673
472470,5970690,-999,-999,21.698792,0.274336,231,3,9973.58984,51.815552,73.268166
466170,5970720,-999,-999,22.737549,0.280702,313,4,5882.60156,51.48999,73.058464
475080,5970720,-999,-999,26.741699,-0.021505,211,3,11055.1523,52.62252,73.884819
470730,5970750,-999,-999,21.626038,0.214286,211,3,8685.55664,52.049343,73.439743
472650,5970750,-999,-999,24.720764,0.191176,311,4,10039.6514,51.816269,73.269676
456060,5970780,-999,-999,29.423065,0.063492,211,3,3038.15723,51.827667,73.28228
456240,5970810,-999,-999,32.068085,0.030303,242,2,2985.11304,51.824036,73.278214
471870,5970810,-999,-999,22.878113,0.351724,231,3,9446.76172,51.579285,73.090813
470010,5970840,-999,-999,20.799713,0.108434,313,4,8141.94678,52.53849,73.820473
474570,5970840,-999,-999,22.201599,0.333333,231,3,10707.3105,52.104721,73.489899
456570,5970870,-999,-999,31.06958,0.236641,242,2,2892.62866,51.823406,73.277855
468960,5970900,-999,-999,22.872833,0.204301,313,4,7380.06103,51.812595,73.262924
454500,5970960,-999,-999,22.760651,0.15,312,4,3263.52564,52.266712,73.619217
455250,5970960,-999,-999,23.423492,0.166667,312,4,3045.40649,51.816841,73.273254
457080,5971020,-999,-999,30.750061,0.09375,242,2,2730,51.818573,73.273087
456870,5971080,-999,-999,32.941895,0.149606,242,2,2670,51.818016,73.272774
457140,5971080,-999,-999,28.97876,0.056,242,2,2670,51.817986,73.272758
470940,5971080,-999,-999,28.531219,0.267176,231,3,8591.37402,52.534546,73.817741
471630,5971080,-999,-999,28.703796,0.312977,231,3,9087.27637,52.058418,73.456223
455730,5971110,-999,-999,25.750305,0.139785,312,4,2777.22876,51.575974,73.091789
457770,5971110,-999,-999,27.191162,0.007194,231,3,2644.25781,51.880299,73.315346
458040,5971140,-999,-999,16.683624,-0.333333,411,5,2643.57715,51.813965,73.268456
465240,5971140,-999,-999,20.166138,0.213483,312,4,5035.17627,52.324257,73.719376
453000,5971170,-999,-999,26.994904,0.224806,242,2,3585.21973,51.820946,73.276466
456150,5971170,-999,-999,31.6297,0.050847,211,3,2638.97705,51.823891,73.280121
463020,5971200,-999,-999,27.483063,0.360544,242,2,4017.98462,51.898087,73.301643
463170,5971230,-999,-999,35.109955,-0.02069,242,2,4052.55469,55.577225,75.785423
464040,5971260,-999,-999,19.445465,0.393443,311,4,4373.83105,52.161125,73.587524
455640,5971290,-999,-999,22.64801,0.126437,312,4,2619.63745,51.175484,72.780418
475050,5971350,-999,-999,20.784668,0.366197,211,3,10478.6357,50.89518,72.570015
457530,5971380,-999,-999,27.095673,0.180723,243,3,2370,51.818371,73.274948
463350,5971380,-999,-999,27.782562,0.189655,242,2,3990.45117,55.135933,75.70607
467700,5971380,-999,-999,26.085114,0.195122,312,4,6210.07227,52.559975,73.848862
474150,5971410,-999,-999,21.561676,0.385714,231,3,10008.6758,51.80978,73.265938
457110,5971440,-999,-999,24.692719,0.259259,243,3,2310,52.063347,73.462631
465150,5971440,-999,-999,20.875763,0.175,313,4,4729.4502,54.073418,75.005959
474570,5971440,-999,-999,22.24765,0.315068,211,3,10178.1387,51.444038,72.986908
475530,5971440,-999,-999,23.932098,0.363636,242,2,10625.8037,51.960812,73.383926
469920,5971470,-999,-999,20.334778,0.160494,313,4,7608.65283,51.816231,73.273628
456720,5971500,-999,-999,33.81192,0.0625,211,3,2253.19775,51.820641,73.278244
453090,5971530,-999,-999,30.292358,0.095238,312,4,3220.07764,51.820793,73.278351
458280,5971530,-999,-999,27.353241,0.184,243,3,2294.55884,51.813503,73.270172
468330,5971530,-999,-999,22.239777,0.189873,312,4,6491.72559,52.260941,73.620728
475710,5971530,-999,-999,22.766449,0.349593,242,2,10627.4551,51.815533,73.273323
465810,5971560,-999,-999,20.730865,0.157895,312,4,4984.15478,50.326256,72.107811
453780,5971590,-999,-999,22.063843,0.2,312,4,2903.03296,51.82346,73.281868
463050,5971650,-999,-999,25.941956,0.076923,242,2,3622.43018,51.76445,72.495132
453810,5971680,-999,-999,20.334778,0.1,312,4,2808.16675,51.822582,73.281364
470880,5971710,-999,-999,26.288086,0.238095,231,3,8108.88379,51.813824,73.272247
456930,5971770,-999,-999,29.328308,0.219512,211,3,1980,51.885262,73.329437
457710,5971770,-999,-999,33.81192,-0.023256,242,2,1982.04443,51.817924,73.276672
452340,5971800,-999,-999,32.941895,-0.1,123,1,3242.36035,51.818375,73.276756
469380,5971800,-999,-999,23.246216,0.36,313,4,7006.20459,51.796413,73.259003
472080,5971800,-999,-999,24.478333,0.12381,243,3,8860.72266,51.812668,73.271523
473280,5971830,-999,-999,19.868652,0.247312,412,5,9261.06348,51.809128,73.267548
474630,5971830,-999,-999,21.445465,0.346939,211,3,9861.28809,51.81567,73.275246
469290,5971890,-999,-999,25.698761,0.266667,313,4,6879.42578,51.815559,73.275238
452460,5971950,-999,-999,33.377441,-0.232558,123,1,3058.52905,51.819489,73.278313
452910,5971950,-999,-999,24.933167,0.081633,312,4,2896.9812,51.87381,73.320938
460800,5971950,-999,-999,23.565369,-0.111111,411,5,2514.45825,51.809174,73.26767
474480,5971950,-999,-999,18.330109,0.384615,211,3,9686.65625,51.787674,73.253708
452250,5971980,-999,-999,36.734863,-0.182482,123,1,3103.94922,51.374802,72.934212
457020,5971980,-999,-999,23.298462,0.15,312,4,1770,51.742729,73.220894
468240,5971980,-999,-999,21.956573,0.179487,312,4,6094.43213,53.862228,74.81662
451680,5972010,-999,-999,29.997345,-0.317829,123,1,3289.75684,52.012356,73.42202
453810,5972010,-999,-999,24.478333,0.066667,312,4,2496.49756,52.013962,73.427948
461940,5972010,-999,-999,23.107269,-0.125,411,5,2852.36743,51.808605,73.267204
458550,5972070,-999,-999,23.59552,0.181818,312,4,1806.23914,51.8116,73.271057
461700,5972070,-999,-999,23.565369,-0.104167,411,5,2702.33228,51.804588,73.263046
453060,5972130,-999,-999,23.657135,0.2,312,4,2674.71484,51.821671,73.282806
461460,5972160,-999,-999,24.0224,-0.113402,411,5,2533.0022,51.80373,73.262558
469350,5972160,-999,-999,25.761871,0.245614,313,4,6714.23877,51.851181,73.304291
469260,5972190,-999,-999,22.614044,0.157895,313,4,6632.10352,51.820812,73.282494
471720,5972190,-999,-999,25.106873,0.275362,243,3,8374.35352,51.226318,72.820625
451200,5972220,-999,-999,22.570618,-0.326425,123,1,3336.61499,52.531029,73.813957
451320,5972250,-999,-999,29.997345,-0.24031,123,1,3246.79834,53.877247,74.810478
457110,5972250,-999,-999,40.640533,-0.086957,122,1,1500,51.816689,73.277946
469650,5972250,-999,-999,29.170441,0.185714,231,3,6852.68555,51.812057,73.273216
457410,5972280,-999,-999,28.087006,-0.070175,122,1,1470,51.810745,73.27121
459150,5972280,-999,-999,24.010254,0.156627,312,4,1727.02051,51.809494,73.269844
456660,5972310,-999,-999,35.071991,-0.196721,122,1,1451.20642,51.816162,73.277649
457080,5972310,-999,-999,36.827698,-0.101124,122,1,1440,51.816116,73.277618
464220,5972310,-999,-999,21.721649,0.157895,311,4,3515.50855,53.513905,74.556442
453510,5972340,-999,-999,25.386902,0.066667,312,4,2309.02588,51.816246,73.277718
466530,5972400,-999,-999,20.334778,0.184211,312,4,4701.20215,51.213848,72.73217
456300,5972430,-999,-999,28.533386,-0.0625,122,1,1371.16736,52.18232,73.556671
452460,5972460,-999,-999,34.245575,-0.101695,123,1,2581.04639,51.807762,73.267441
464130,5972460,-999,-999,19.501007,0.190476,311,4,3340.92798,53.042603,74.107376
474420,5972460,-999,-999,19.767334,0.394737,211,3,9203.69531,51.809444,73.271629
452370,5972490,-999,-999,35.540741,-0.016949,123,1,2584.87915,51.808281,73.26918
452400,5972490,-999,-999,35.540741,0.04,123,1,2573.88818,51.808273,73.269173
456060,5972490,-999,-999,25.386902,-0.056604,122,1,1360.62488,52.191971,73.565392
460770,5972490,-999,-999,22.161591,0.175258,311,4,1992.23499,51.996696,73.413063
475410,5972490,-999,-999,17.615143,0.41,211,3,9639.29492,51.814423,73.276306
453540,5972520,-999,-999,22.690979,0.230769,312,4,2133.37769,51.814507,73.276726
464430,5972520,-999,-999,23.107269,0.090909,312,4,3435.88428,49.91008,71.799522
454380,5972550,-999,-999,35.540741,-0.134021,122,1,1802.49829,51.814125,73.276489
470130,5972550,-999,-999,26.291168,-0.088608,231,3,6988.45459,51.809113,73.271523
451500,5972580,-999,-999,34.245575,-0.173554,123,1,2871.55005,51.539604,73.061142
452160,5972580,-999,-999,26.741699,0.12605,112,2,2580.17432,51.807438,73.268692
454050,5972580,-999,-999,35.109955,-0.049505,122,1,1878.77625,51.5159,73.043518
460890,5972610,-999,-999,20.799713,0.126437,311,4,1922.34228,51.806114,73.267891
461370,5972610,-999,-999,21.875732,0.191919,312,4,2078.67749,51.802727,73.263954
472620,5972610,-999,-999,24.675537,0.179856,231,3,8290.26563,51.121658,72.739922
476130,5972610,-999,-999,21.113098,0.449275,222,3,9888.62988,53.187248,74.307098
462510,5972640,-999,-999,24.933167,-0.039216,411,5,2495.77637,51.802322,73.263435
456660,5972670,-999,-999,22.64801,0.111111,312,4,1094.89722,52.028557,73.439865
453180,5972700,-999,-999,23.763947,0.22449,312,4,2100.21436,51.96019,73.388229
458550,5972700,-999,-999,26.741699,0.237113,312,4,1188.69678,51.808846,73.271446
472500,5972790,-999,-999,26.485535,0.184211,231,3,8079.36279,51.34346,72.912933
472680,5972790,-999,-999,26.546631,0.170068,231,3,8144.59961,51.796982,73.258751
452370,5972820,-999,-999,27.639648,0.180328,112,2,2278.81543,51.805092,73.267349
470520,5972820,-999,-999,27.188812,0.269841,242,2,7097.90088,51.809803,73.273895
465240,5972850,-999,-999,19.240051,0.266667,312,4,3594.49585,54.819614,75.537971
465270,5972880,-999,-999,19.981293,0.204301,312,4,3586.22363,53.305141,74.420929
461730,5972940,-999,-999,22.901428,0.203883,311,4,1907.0658,51.802845,73.266006
451470,5972970,-999,-999,30.852325,-0.232877,123,1,2568.11206,51.115295,72.733109
473550,5972970,-999,-999,26.635345,0.276596,231,3,8347.11914,52.38678,73.709686
452010,5973000,-999,-999,31.190308,-0.101695,123,1,2253.99634,51.803394,73.26638
452730,5973000,-999,-999,32.068085,-0.009709,112,2,1982.95239,51.806641,73.270203
466230,5973000,-999,-999,21.364258,0.146667,312,4,4035.75269,52.205971,73.590385
455730,5973030,-999,-999,23.087402,0.15,312,4,924.175293,52.794147,74.018364
463740,5973030,-999,-999,21.211639,0.2,311,4,2656.48267,51.835171,73.15284
471690,5973030,-999,-999,28.087006,0.105263,242,2,7570.58789,52.320503,73.663857
471960,5973030,-999,-999,26.148438,0.337748,242,2,7661.52051,51.383617,72.945396
476880,5973030,-999,-999,23.107269,0.167883,231,3,9790.48535,52.294838,73.638611
462930,5973090,-999,-999,21.726196,-0.042553,231,3,2245.39526,51.850143,73.312874
468120,5973120,-999,-999,28.533386,0.081081,231,3,5182.27734,52.155937,73.541603
471870,5973180,-999,-999,26.495514,0.2,242,2,7489.49268,51.806068,73.27169
477660,5973240,-999,-999,23.204498,0.007407,231,3,9838.39941,51.791828,73.255585
457710,5973270,-999,-999,24.0224,0.135135,242,2,488.364624,51.112617,72.7425
458280,5973270,-999,-999,21.263489,0.15,312,4,577.061523,51.865791,73.317146
460350,5973330,-999,-999,22.659058,0.156863,313,4,1063.20276,52.00396,73.420029
476760,5973330,-999,-999,24.205475,0.349206,231,3,9467.93555,52.578514,73.852539
468750,5973360,-999,-999,20.799713,0.194805,312,4,5430.58008,51.818096,73.286591
472260,5973360,-999,-999,28.210449,0.184615,242,2,7461.38037,51.801109,73.266891
458010,5973450,-999,-999,27.786469,0.158879,242,2,361.247833,50.061913,71.922913
458250,5973450,-999,-999,29.423065,0.155556,242,2,394.588379,54.296337,75.016884
464280,5973450,-999,-999,23.123077,0.168539,313,4,2563.20117,54.82476,75.173027
467190,5973480,-999,-999,22.421112,0.25,312,4,4285.06689,52.797867,74.044518
458520,5973510,-999,-999,27.191162,0.045872,242,2,391.15213,53.289116,74.349228
458310,5973570,-999,-999,25.386902,0.054545,242,2,295.465729,48.086937,70.329376
467430,5973570,-999,-999,20.879456,0.178082,312,4,4390.4668,52.995087,74.154274
472020,5973570,-999,-999,25.843719,0.302326,242,2,7181.1001,51.799099,73.265747
474240,5973570,-999,-999,22.176422,0.373134,231,3,8138.40869,51.792244,73.257828
467280,5973630,-999,-999,21.771729,0.195122,312,4,4242.64063,53.030083,74.189301
456030,5973660,-999,-999,20.334778,0.116883,312,4,241.867737,51.806538,73.274101
470280,5973690,-999,-999,20.799713,0.162791,312,4,6323.81201,51.804749,73.27298
476640,5973690,-999,-999,31.190308,-0.012658,231,3,9088.46484,51.162224,72.777184
452970,5973750,-999,-999,41.238312,-0.208333,123,1,1195.49158,51.292313,72.873154
454470,5973750,-999,-999,22.668518,0.175,313,4,635.688599,50.371628,72.145363
473010,5973840,-999,-999,21.268402,0.40458,211,3,7325.96045,51.503487,73.038612
467340,5973870,-999,-999,21.663879,0.175,312,4,4103.42529,51.90593,73.384628
476490,5973870,-999,-999,30.750061,-0.05814,211,3,8870.31543,52.337021,73.673508
477900,5973870,-999,-999,22.64801,0.015385,231,3,9329.61426,52.200268,73.563919
459030,5973930,-999,-999,24.478333,0.047619,312,4,108.166542,50.203568,72.017776
472440,5973930,-999,-999,26.806305,0.261745,231,3,7000.03564,51.779041,73.238022
453840,5973960,-999,-999,23.790649,0.237288,311,4,1230,53.514847,74.557129
455130,5973990,-999,-999,21.726196,0.102564,312,4,189.736664,52.36718,73.700073
473370,5974050,-999,-999,20.348511,0.390625,211,3,7312.25,52.354752,73.689972
477750,5974110,-999,-999,22.641968,0.541401,211,3,9052.84473,52.873974,74.076561
468810,5974140,-999,-999,23.295471,0.146341,312,4,4944.90625,51.297314,72.89537
464580,5974200,-999,-999,20.850769,0.179487,312,4,2113.03101,50.990952,72.702065
474630,5974200,-999,-999,26.417328,0.166667,211,3,7765.8291,52.342087,73.679581
476880,5974230,-999,-999,26.741699,0.082192,211,3,8652.07519,51.359337,72.931549
453030,5974320,-999,-999,29.423065,-0.213115,123,1,644.127319,52.191387,73.559593
469230,5974320,-999,-999,22.716888,0.227273,312,4,5133.59522,52.33889,73.684082
473070,5974380,-999,-999,19.053558,0.452055,211,3,6880.21094,51.815628,73.27951
476670,5974380,-999,-999,23.565369,0.155556,243,3,8443.28125,51.390854,72.955246
463110,5974410,-999,-999,27.639648,0.101695,142,2,1140.39465,51.801834,73.273331
464850,5974410,-999,-999,21.128326,0.128205,312,4,2109.83423,51.155655,72.832123
453270,5974470,-999,-999,27.191162,-0.333333,123,1,417.851654,51.446022,72.992264
468870,5974560,-999,-999,20.334778,0.153846,312,4,4709.33105,50.536835,72.27272
465300,5974590,-999,-999,20.769501,0.195122,313,4,2202.29419,53.524017,74.586761
453810,5974620,-999,-999,29.13855,-0.035714,312,4,90,51.088821,72.702965
475350,5974650,-999,-999,25.430969,0.205882,231,3,7709.5332,51.784447,73.255043
464190,5974680,-999,-999,20.991333,0.2,312,4,1494.59021,55.227226,75.829239
472440,5974680,-999,-999,23.950134,0.369863,231,3,6319.25635,51.719646,73.204231
474750,5974680,-999,-999,23.982178,0.409396,231,3,7404.89697,51.81538,73.277374
453660,5974710,-999,-999,28.275879,-0.111111,123,1,60,50.333992,72.125778
463560,5974710,-999,-999,28.119843,0.078431,142,2,1116.06458,51.779354,73.249992
472980,5974710,-999,-999,28.97876,0.028571,211,3,6548.32031,51.277229,72.864624
453240,5974740,-999,-999,26.291168,0.102041,123,1,174.928558,51.874069,73.325371
453480,5974740,-999,-999,26.538757,0.021277,123,1,94.868332,50.836048,72.522446
475620,5974740,-999,-999,22.386261,0.294118,211,3,7728.71289,52.213688,73.582069
463890,5974770,-999,-999,21.560059,0.152174,313,4,1248.51916,54.329079,74.74398
463470,5974860,-999,-999,28.533386,0.095652,142,2,941.54126,51.239326,72.85318
465690,5974860,-999,-999,21.263489,0.111111,313,4,2248.99976,52.791862,74.018944
471450,5974920,-999,-999,25.570862,0.177305,231,3,5716.16113,51.782768,73.254379
471630,5974920,-999,-999,25.70343,0.126761,231,3,5779.73193,51.782753,73.254379
469620,5974980,-999,-999,21.827026,0.195402,312,4,4964.0708,51.907387,73.331955
474930,5975070,-999,-999,27.191162,-0.043478,231,3,7158.69385,51.781029,73.253365
475260,5975100,-999,-999,23.220703,0.333333,211,3,7258.88428,51.867081,73.317429
476730,5975130,-999,-999,26.59726,0.05618,211,3,7750.74853,51.511555,73.04908
474720,5975160,-999,-999,27.191162,-0.201754,211,3,6977.04785,51.277878,72.867836
473880,5975190,-999,-999,24.090698,0.22314,231,3,6536.48975,51.776615,73.248848
472650,5975220,-999,-999,23.997101,0.171875,231,3,5942.80225,51.773773,73.245605
475320,5975250,-999,-999,22.692383,0.343066,211,3,7142.33154,51.514145,73.048462
463290,5975280,-999,-999,30.308716,0.04918,142,2,492.036591,51.056679,72.696899
476730,5975340,-999,-999,27.612244,0.323944,211,3,7551.54297,52.400875,73.72464
478380,5975340,-999,-999,36.827698,-0.180723,211,3,8139.01709,50.952827,72.534554
468600,5975370,-999,-999,21.726196,0.160494,312,4,3949.30371,52.926861,74.132355
477180,5975370,-999,-999,27.251801,0.346667,211,3,7672.14453,51.794624,73.271057
463950,5975400,-999,-999,33.81192,-0.157025,112,2,785.17511,49.403778,71.396408
464400,5975400,-999,-999,26.291168,-0.072165,112,2,1032.27905,53.559216,74.410133
463590,5975460,-999,-999,28.275879,-0.066667,112,2,510.881592,51.758209,73.239197
468030,5975490,-999,-999,19.868652,0.194805,312,4,3457.81714,51.816006,73.289505
477240,5975580,-999,-999,30.750061,-0.019868,211,3,7496.99951,51.789253,73.265991
463560,5975610,-999,-999,34.654083,-0.088,112,2,375.898926,52.223213,73.592117
470010,5975610,-999,-999,30.976624,0.287879,242,2,4586.46924,52.389259,73.717209
463950,5975640,-999,-999,31.6297,-0.106796,112,2,591.692505,48.267056,70.470116
463320,5975670,-999,-999,31.6297,-0.151079,112,2,189.736664,52.237038,73.603889
475920,5975670,-999,-999,20.394867,0.480916,211,3,6982.33496,52.343735,73.681152
473850,5975700,-999,-999,35.540741,-0.148936,231,3,6076.68506,52.817436,74.023895
476610,5975700,-999,-999,23.284515,0.324675,211,3,7172.0708,51.927105,73.371483
474300,5975730,-999,-999,27.639648,0.123288,231,3,6271.72217,51.558571,73.081642
464880,5975790,-999,-999,20.334778,0.185185,312,4,1018.23376,54.648758,75.371796
471720,5975820,-999,-999,25.561401,0.188406,231,3,4980.54199,51.774048,73.249367
463860,5975850,-999,-999,35.071991,-0.208333,112,2,366.196655,51.873535,73.324921
471750,5975850,-999,-999,24.204437,0.291339,231,3,4965.88379,51.773754,73.249199
477060,5975850,-999,-999,28.533386,0,211,3,7181.1001,51.192932,72.804733
476220,5975880,-999,-999,26.628204,-0.006135,211,3,6878.11768,51.276951,72.868271
476790,5975910,-999,-999,28.533386,-0.018182,211,3,7030.8252,51.789444,73.268074
463830,5975940,-999,-999,33.008057,-0.079646,112,2,276.586334,52.131836,73.524368
470460,5976000,-999,-999,30.848328,0.055118,242,2,4363.94336,50.345608,72.130066
471900,5976030,-999,-999,23.27475,0.204301,312,4,4870.82129,51.551834,73.077545
476490,5976090,-999,-999,30.750061,-0.05618,211,3,6764.11865,51.784485,73.263023
464730,5976180,-999,-999,21.304871,0.172414,313,4,636.396118,51.149864,72.646355
470160,5976180,-999,-999,23.961395,0.305785,242,2,4090.68457,51.768692,73.24353
475650,5976270,-999,-999,24.284821,0.174825,311,4,6328.29346,52.338043,73.675865
477960,5976270,-999,-999,34.245575,-0.058824,211,3,7118.60254,51.052147,72.69725
475800,5976300,-999,-999,24.652496,0.365079,311,4,6346.75488,51.765671,73.24202
471000,5976360,-999,-999,28.97876,0.096296,243,3,4211.6626,51.074181,72.712814
467340,5976420,-999,-999,20.635101,0.267327,311,4,2312.33643,53.456085,74.566338
472050,5976450,-999,-999,24.010254,0.212766,243,3,4578.31836,50.437889,72.204285
464460,5976480,-999,-999,21.263489,0.156627,112,2,234.307495,51.40387,72.960922
473880,5976480,-999,-999,24.474152,0.496855,243,3,5412.65186,51.060997,72.677109
471030,5976510,-999,-999,21.726196,0.111111,243,3,4080.44116,51.213459,72.819122
466350,5976540,-999,-999,20.198486,0.252174,312,4,1509.86755,55.671318,76.068771
472380,5976540,-999,-999,23.818665,0.217391,312,4,4642.15478,52.684654,73.943298
466410,5976570,-999,-999,19.274139,0.292929,312,4,1536.74988,54.933594,75.217552
478620,5976570,-999,-999,17.956604,0.494505,211,3,7099.80273,50.790733,72.49395
465090,5976600,-999,-999,18.737823,0.344828,311,4,573.14917,56.479691,76.700699
477300,5976600,-999,-999,17.252563,0.465241,211,3,6566.64307,51.858223,73.317024
475710,5976630,-999,-999,22.996094,0.172414,313,4,6005.17285,51.09539,72.724991
472800,5976660,-999,-999,28.493774,0.214953,242,2,4736.67627,51.826591,73.293213
467160,5976870,-999,-999,19.789825,0.303571,311,4,1878.77625,51.328106,72.81414
464610,5976900,-999,-999,18.97052,-0.242938,331,4,42.426407,41.157429,63.770153
465600,5976900,-999,-999,19.90332,0.23913,313,4,721.248901,53.606182,74.696579
469500,5976900,-999,-999,25.011749,0.17757,311,4,3208.87842,55.83284,76.248695
469620,5976990,-999,-999,19.437561,0.303571,311,4,3152.42773,51.170284,72.806976
477900,5977110,-999,-999,19.805054,0.377049,242,2,6323.74121,51.762558,73.23983
469050,5977200,-999,-999,20.006958,0.361345,311,4,2802.2312,54.212856,75.010727
